order_id,customer_id,order_date,amount_usd,category,product,is_subscription_order
O22712,C102309,2026-06-08,23.21,body-care,Sugar Scrub,True
O22711,C102309,2026-06-15,40.97,wellness-tea,Focus Blend,True
O22715,C102309,2026-06-24,39.49,body-care,Velvet Body Butter,False
O22713,C102309,2026-06-25,39.29,body-care,Hand Repair,True
O22718,C102310,2025-03-08,54.59,body-care,Sugar Scrub,False
O22722,C102310,2025-06-18,53.69,supplements,Collagen Peptides,False
O22721,C102310,2025-08-01,58.02,supplements,Omega Blend,False
O22719,C102310,2025-09-20,29.89,haircare,Gentle Wash,False
O22720,C102310,2026-05-16,56.04,supplements,Daily Greens,False
O22727,C102311,2026-06-04,59.79,haircare,Gentle Wash,False
O22726,C102311,2026-06-07,59.27,body-care,Hand Repair,False
O22728,C102311,2026-06-22,43.38,haircare,Silk Repair Mask,False
O22723,C102311,2026-06-25,19.54,wellness-tea,Detox Blend,False
O22724,C102311,2026-07-05,52.93,haircare,Gentle Wash,False
O22725,C102311,2026-07-13,52.13,body-care,Hand Repair,False
O22732,C102312,2025-01-18,54.96,body-care,Hand Repair,False
O22730,C102312,2025-02-04,25.69,body-care,Velvet Body Butter,False
O22731,C102312,2025-02-06,36.76,wellness-tea,Focus Blend,False
O22729,C102312,2025-04-24,54.09,skincare,Dew Cream,False
O22736,C102313,2026-04-24,39.16,wellness-tea,Focus Blend,False
O22737,C102313,2026-05-27,47.78,skincare,Dew Cream,False
O22733,C102313,2026-05-28,35.76,skincare,Renew Serum,False
O22735,C102313,2026-06-08,32.3,body-care,Hand Repair,False
O22734,C102313,2026-06-15,62.26,bundles,Full Routine Bundle,False
O22738,C102313,2026-06-21,26.44,skincare,Dew Cream,False
O22741,C102314,2024-12-05,70.19,bundles,Full Routine Bundle,False
O22739,C102314,2025-04-23,46.25,supplements,Omega Blend,True
O22743,C102314,2025-05-27,117.29,bundles,Gift Set,False
O22742,C102314,2025-05-31,49.96,bundles,Gift Set,False
O22740,C102314,2025-06-17,105.14,bundles,Full Routine Bundle,True
O22750,C102315,2025-12-31,24.87,body-care,Sugar Scrub,False
O22747,C102315,2026-01-04,49.91,haircare,Root Boost Drops,True
O22752,C102315,2026-01-05,26.78,body-care,Hand Repair,True
O22748,C102315,2026-01-26,53.99,skincare,Glow SPF 40,True
O22751,C102315,2026-02-13,42.12,wellness-tea,Calm Blend,False
O22746,C102315,2026-03-16,52.96,body-care,Sugar Scrub,True
O22744,C102315,2026-04-03,53.44,supplements,Omega Blend,True
O22749,C102315,2026-04-05,47.92,body-care,Velvet Body Butter,False
O22745,C102315,2026-04-11,25.77,wellness-tea,Calm Blend,True
O22753,C102316,2025-12-16,49.01,haircare,Silk Repair Mask,False
O22754,C102317,2025-01-31,109.69,bundles,Gift Set,True
O22757,C102317,2025-02-22,46.95,wellness-tea,Focus Blend,True
O22755,C102317,2025-06-12,28.67,wellness-tea,Focus Blend,True
O22756,C102317,2025-06-21,28.21,wellness-tea,Focus Blend,True
O22758,C102317,2025-06-23,21.24,wellness-tea,Calm Blend,False
O22763,C102318,2026-02-16,61.09,bundles,Full Routine Bundle,False
O22761,C102318,2026-03-01,28.31,body-care,Sugar Scrub,False
O22762,C102318,2026-03-03,34.16,body-care,Hand Repair,False
O22760,C102318,2026-04-14,46.82,body-care,Velvet Body Butter,False
O22759,C102318,2026-04-28,22.74,wellness-tea,Detox Blend,False
O22765,C102319,2025-02-12,37.74,skincare,Glow SPF 40,False
O22764,C102319,2025-03-25,61.34,bundles,Starter Ritual Kit,False
O22766,C102319,2025-06-09,22.11,supplements,Collagen Peptides,False
O22769,C102319,2025-07-14,51.61,supplements,Collagen Peptides,False
O22767,C102319,2025-08-18,27.79,supplements,Daily Greens,False
O22768,C102319,2025-09-17,58.54,supplements,Omega Blend,False
O22773,C102320,2025-05-13,57.76,wellness-tea,Focus Blend,True
O22770,C102320,2025-08-20,46.46,wellness-tea,Focus Blend,True
O22771,C102320,2025-08-29,21.93,wellness-tea,Focus Blend,True
O22774,C102320,2025-09-08,56.78,wellness-tea,Calm Blend,True
O22772,C102320,2025-11-20,97.27,bundles,Gift Set,True
O22776,C102321,2024-06-13,50.28,body-care,Sugar Scrub,False
O22777,C102321,2024-10-05,40.08,haircare,Gentle Wash,False
O22775,C102321,2025-02-03,27.42,haircare,Root Boost Drops,False
O22780,C102322,2025-06-08,25.42,wellness-tea,Focus Blend,False
O22778,C102322,2025-06-15,33.34,skincare,Renew Serum,False
O22779,C102322,2025-09-27,33.86,skincare,Clarity Cleanser,False
O22782,C102323,2026-01-02,130.52,bundles,Starter Ritual Kit,False
O22781,C102323,2026-01-23,49.63,bundles,Gift Set,False
O22784,C102323,2026-01-27,94.34,bundles,Full Routine Bundle,True
O22783,C102323,2026-02-02,76.06,bundles,Full Routine Bundle,False
O22786,C102323,2026-03-31,55.48,haircare,Silk Repair Mask,True
O22785,C102323,2026-04-27,49.68,bundles,Starter Ritual Kit,False
O22787,C102324,2026-02-06,29.63,supplements,Collagen Peptides,True
O22790,C102324,2026-02-18,58.97,skincare,Renew Serum,True
O22788,C102324,2026-03-06,53.0,skincare,Dew Cream,False
O22789,C102324,2026-03-12,57.38,skincare,Renew Serum,True
O22791,C102324,2026-03-26,23.2,skincare,Dew Cream,True
O22795,C102325,2026-01-05,25.65,skincare,Clarity Cleanser,False
O22796,C102325,2026-01-07,25.04,skincare,Dew Cream,True
O22797,C102325,2026-01-20,116.64,bundles,Gift Set,True
O22792,C102325,2026-02-03,45.9,supplements,Sleep Gummies,True
O22793,C102325,2026-02-15,101.68,bundles,Full Routine Bundle,False
O22794,C102325,2026-02-20,30.55,skincare,Dew Cream,True
O22803,C102326,2025-06-07,49.77,skincare,Clarity Cleanser,False
O22800,C102326,2025-10-06,20.71,skincare,Dew Cream,False
O22802,C102326,2026-02-04,46.76,bundles,Full Routine Bundle,False
O22801,C102326,2026-03-07,50.35,skincare,Dew Cream,False
O22798,C102326,2026-05-17,43.59,body-care,Sugar Scrub,False
O22799,C102326,2026-06-17,59.98,skincare,Clarity Cleanser,False
O22810,C102327,2025-11-23,33.69,skincare,Renew Serum,False
O22812,C102327,2025-12-19,35.52,skincare,Glow SPF 40,True
O22809,C102327,2026-01-06,22.43,body-care,Sugar Scrub,False
O22811,C102327,2026-01-14,29.85,skincare,Clarity Cleanser,False
O22813,C102327,2026-02-06,35.88,skincare,Dew Cream,True
O22806,C102327,2026-02-21,52.41,skincare,Dew Cream,True
O22805,C102327,2026-03-05,53.8,skincare,Renew Serum,False
O22804,C102327,2026-03-25,54.1,skincare,Clarity Cleanser,True
O22808,C102327,2026-04-09,45.57,wellness-tea,Focus Blend,True
O22807,C102327,2026-05-28,23.3,skincare,Dew Cream,True
O22815,C102328,2026-06-17,44.77,body-care,Sugar Scrub,True
O22814,C102328,2026-06-21,30.53,body-care,Sugar Scrub,True
O22822,C102329,2025-10-02,46.04,body-care,Hand Repair,False
O22825,C102329,2025-10-28,50.25,body-care,Velvet Body Butter,True
O22821,C102329,2025-12-05,50.25,wellness-tea,Detox Blend,True
O22817,C102329,2026-01-18,39.84,wellness-tea,Calm Blend,True
O22827,C102329,2026-01-20,31.81,body-care,Sugar Scrub,True
O22826,C102329,2026-03-14,24.19,skincare,Clarity Cleanser,True
O22819,C102329,2026-04-06,85.38,bundles,Gift Set,True
O22823,C102329,2026-04-29,23.62,wellness-tea,Detox Blend,True
O22824,C102329,2026-05-16,27.76,body-care,Sugar Scrub,True
O22816,C102329,2026-05-22,47.9,supplements,Collagen Peptides,True
O22820,C102329,2026-05-25,27.25,wellness-tea,Focus Blend,True
O22818,C102329,2026-06-13,38.13,supplements,Collagen Peptides,False
O22831,C102330,2025-12-03,58.19,skincare,Glow SPF 40,False
O22830,C102330,2025-12-14,45.84,haircare,Silk Repair Mask,False
O22829,C102330,2025-12-17,34.13,skincare,Dew Cream,False
O22834,C102330,2026-01-02,19.53,skincare,Renew Serum,False
O22832,C102330,2026-01-18,23.67,skincare,Dew Cream,False
O22828,C102330,2026-06-30,26.75,wellness-tea,Calm Blend,False
O22833,C102330,2026-07-13,34.76,skincare,Dew Cream,False
O22841,C102331,2026-01-20,44.7,bundles,Gift Set,True
O22837,C102331,2026-02-14,20.35,supplements,Omega Blend,True
O22838,C102331,2026-04-08,56.7,wellness-tea,Focus Blend,True
O22840,C102331,2026-04-17,20.87,wellness-tea,Focus Blend,True
O22836,C102331,2026-05-06,27.92,body-care,Hand Repair,False
O22839,C102331,2026-05-09,56.05,haircare,Silk Repair Mask,False
O22835,C102331,2026-05-30,59.78,wellness-tea,Focus Blend,True
O22844,C102332,2026-06-14,48.2,haircare,Gentle Wash,False
O22842,C102332,2026-06-17,50.85,wellness-tea,Focus Blend,True
O22846,C102332,2026-06-18,33.71,skincare,Renew Serum,True
O22847,C102332,2026-06-21,33.92,haircare,Root Boost Drops,True
O22843,C102332,2026-06-24,26.33,haircare,Silk Repair Mask,True
O22845,C102332,2026-06-26,48.8,haircare,Silk Repair Mask,True
O22848,C102333,2024-11-17,43.41,body-care,Hand Repair,False
O22849,C102333,2025-01-25,53.07,skincare,Clarity Cleanser,False
O22850,C102333,2025-05-25,41.9,skincare,Dew Cream,False
O22851,C102334,2025-06-13,44.8,skincare,Renew Serum,False
O22852,C102334,2025-12-15,30.8,skincare,Dew Cream,False
O22857,C102335,2025-12-08,25.37,haircare,Gentle Wash,True
O22853,C102335,2026-02-27,32.93,supplements,Sleep Gummies,False
O22859,C102335,2026-03-04,18.96,supplements,Omega Blend,True
O22858,C102335,2026-05-05,21.36,supplements,Collagen Peptides,True
O22856,C102335,2026-06-04,46.77,body-care,Hand Repair,False
O22855,C102335,2026-06-25,46.0,supplements,Collagen Peptides,True
O22854,C102335,2026-07-12,38.51,haircare,Root Boost Drops,False
O22861,C102336,2025-02-21,24.6,body-care,Velvet Body Butter,False
O22860,C102336,2025-08-09,47.35,wellness-tea,Detox Blend,False
O22862,C102336,2025-08-17,54.49,wellness-tea,Detox Blend,False
O22866,C102337,2025-03-26,56.39,wellness-tea,Calm Blend,False
O22867,C102337,2025-05-09,30.81,wellness-tea,Detox Blend,False
O22863,C102337,2025-06-27,25.07,wellness-tea,Calm Blend,False
O22864,C102337,2025-06-30,37.8,wellness-tea,Detox Blend,False
O22865,C102337,2025-07-05,21.52,supplements,Omega Blend,False
O22870,C102338,2024-08-19,35.56,supplements,Daily Greens,True
O22872,C102338,2024-08-22,55.45,wellness-tea,Detox Blend,False
O22868,C102338,2024-08-26,49.9,wellness-tea,Detox Blend,False
O22871,C102338,2024-09-27,106.06,bundles,Gift Set,True
O22869,C102338,2024-12-09,38.6,skincare,Glow SPF 40,False
O22873,C102339,2025-07-28,51.79,wellness-tea,Detox Blend,False
O22874,C102339,2025-08-19,79.73,bundles,Full Routine Bundle,False
O22875,C102339,2025-09-20,59.31,bundles,Gift Set,False
O22880,C102340,2024-11-02,56.94,skincare,Glow SPF 40,False
O22876,C102340,2025-02-04,24.62,skincare,Glow SPF 40,True
O22879,C102340,2025-03-03,21.91,haircare,Silk Repair Mask,True
O22884,C102340,2025-06-02,30.79,supplements,Sleep Gummies,True
O22883,C102340,2025-07-17,58.13,skincare,Dew Cream,True
O22882,C102340,2025-07-22,32.87,supplements,Sleep Gummies,False
O22878,C102340,2025-08-24,53.85,skincare,Glow SPF 40,True
O22877,C102340,2025-08-31,45.76,skincare,Dew Cream,True
O22881,C102340,2025-10-22,18.0,skincare,Dew Cream,True
O22890,C102341,2024-05-30,46.13,supplements,Daily Greens,False
O22888,C102341,2024-07-16,32.6,supplements,Daily Greens,False
O22885,C102341,2024-08-29,19.3,haircare,Root Boost Drops,False
O22886,C102341,2024-09-30,59.83,supplements,Sleep Gummies,False
O22887,C102341,2024-10-02,30.83,supplements,Daily Greens,False
O22889,C102341,2024-10-16,21.94,wellness-tea,Calm Blend,False
O22893,C102342,2025-03-31,43.22,supplements,Collagen Peptides,False
O22895,C102342,2025-07-08,51.03,body-care,Hand Repair,False
O22892,C102342,2025-08-08,52.71,bundles,Gift Set,False
O22891,C102342,2025-12-28,23.49,supplements,Sleep Gummies,False
O22894,C102342,2026-01-18,83.58,bundles,Gift Set,False
O22896,C102343,2025-11-17,49.54,body-care,Sugar Scrub,False
O22897,C102343,2026-01-25,47.73,body-care,Velvet Body Butter,False
O22898,C102343,2026-02-23,31.95,supplements,Daily Greens,False
O22903,C102344,2026-06-16,42.62,body-care,Velvet Body Butter,True
O22904,C102344,2026-06-22,54.73,body-care,Sugar Scrub,False
O22902,C102344,2026-06-24,50.45,body-care,Sugar Scrub,True
O22905,C102344,2026-06-27,59.62,body-care,Velvet Body Butter,True
O22900,C102344,2026-07-10,47.11,supplements,Collagen Peptides,True
O22906,C102344,2026-07-12,57.59,supplements,Daily Greens,True
O22899,C102344,2026-07-19,27.86,supplements,Omega Blend,True
O22901,C102344,2026-07-23,55.99,body-care,Sugar Scrub,False
O22907,C102344,2026-07-28,52.27,body-care,Hand Repair,False
O22910,C102345,2025-07-27,56.9,haircare,Gentle Wash,True
O22913,C102345,2025-08-02,52.25,haircare,Root Boost Drops,False
O22914,C102345,2025-09-22,35.0,skincare,Clarity Cleanser,True
O22909,C102345,2025-11-12,55.04,body-care,Velvet Body Butter,True
O22908,C102345,2025-11-25,44.39,wellness-tea,Detox Blend,True
O22912,C102345,2025-12-23,36.94,haircare,Silk Repair Mask,True
O22911,C102345,2026-02-09,56.35,haircare,Silk Repair Mask,True
O22917,C102346,2025-08-04,56.4,supplements,Sleep Gummies,True
O22920,C102346,2025-09-19,52.34,supplements,Daily Greens,True
O22918,C102346,2025-09-30,104.5,bundles,Gift Set,False
O22919,C102346,2025-10-20,42.9,bundles,Gift Set,True
O22915,C102346,2025-10-29,34.44,body-care,Hand Repair,True
O22916,C102346,2025-11-06,51.4,haircare,Root Boost Drops,False
O22923,C102347,2026-02-23,54.86,haircare,Gentle Wash,False
O22921,C102347,2026-03-24,24.09,wellness-tea,Detox Blend,True
O22927,C102347,2026-04-18,30.53,wellness-tea,Focus Blend,True
O22928,C102347,2026-04-23,49.34,wellness-tea,Calm Blend,True
O22926,C102347,2026-04-29,24.88,wellness-tea,Focus Blend,True
O22925,C102347,2026-05-05,23.97,haircare,Root Boost Drops,False
O22924,C102347,2026-05-19,51.49,wellness-tea,Calm Blend,False
O22929,C102347,2026-05-20,48.8,wellness-tea,Focus Blend,True
O22922,C102347,2026-06-11,50.59,wellness-tea,Calm Blend,False
O22930,C102348,2026-03-14,62.83,bundles,Starter Ritual Kit,True
O22932,C102348,2026-03-21,105.14,bundles,Starter Ritual Kit,True
O22931,C102348,2026-04-23,70.16,bundles,Full Routine Bundle,False
O22937,C102349,2025-03-18,41.59,haircare,Gentle Wash,False
O22938,C102349,2025-04-04,22.06,supplements,Daily Greens,False
O22939,C102349,2025-05-25,84.97,bundles,Full Routine Bundle,False
O22936,C102349,2025-06-20,33.29,supplements,Omega Blend,False
O22935,C102349,2025-11-02,122.44,bundles,Starter Ritual Kit,False
O22933,C102349,2025-11-20,47.02,wellness-tea,Detox Blend,False
O22934,C102349,2026-02-20,109.38,bundles,Starter Ritual Kit,False
O22941,C102350,2025-10-17,44.71,skincare,Clarity Cleanser,False
O22942,C102350,2025-10-25,18.94,wellness-tea,Detox Blend,False
O22940,C102350,2025-11-06,43.92,wellness-tea,Detox Blend,False
O22943,C102350,2025-11-15,24.64,wellness-tea,Detox Blend,False
O22944,C102351,2026-03-08,99.6,bundles,Gift Set,False
O22948,C102351,2026-03-19,117.69,bundles,Starter Ritual Kit,False
O22947,C102351,2026-03-29,129.69,bundles,Gift Set,False
O22946,C102351,2026-04-01,25.11,body-care,Sugar Scrub,False
O22945,C102351,2026-06-06,77.83,bundles,Starter Ritual Kit,False
O22949,C102352,2025-01-28,36.2,skincare,Clarity Cleanser,True
O22952,C102352,2025-02-08,43.12,skincare,Renew Serum,True
O22953,C102352,2025-02-11,25.79,wellness-tea,Detox Blend,True
O22954,C102352,2025-02-21,20.86,wellness-tea,Focus Blend,True
O22951,C102352,2025-06-03,25.1,skincare,Renew Serum,True
O22950,C102352,2025-06-08,56.77,supplements,Omega Blend,True
O22955,C102353,2024-10-07,128.02,bundles,Starter Ritual Kit,False
O22956,C102354,2024-08-07,56.53,body-care,Velvet Body Butter,False
O22959,C102354,2024-09-22,32.84,haircare,Silk Repair Mask,False
O22957,C102354,2024-12-26,57.18,haircare,Gentle Wash,False
O22958,C102354,2025-01-13,21.11,haircare,Gentle Wash,False
O22960,C102354,2025-02-07,38.61,supplements,Collagen Peptides,False
O22961,C102354,2025-09-15,36.27,haircare,Gentle Wash,False
O22962,C102355,2025-01-22,34.06,supplements,Collagen Peptides,False
O22964,C102356,2024-06-15,38.42,body-care,Sugar Scrub,False
O22968,C102356,2024-07-23,55.61,haircare,Root Boost Drops,False
O22969,C102356,2024-07-29,50.4,bundles,Full Routine Bundle,False
O22965,C102356,2025-04-08,73.12,bundles,Starter Ritual Kit,False
O22967,C102356,2025-04-29,30.15,wellness-tea,Calm Blend,False
O22966,C102356,2025-06-14,31.53,wellness-tea,Calm Blend,False
O22963,C102356,2025-07-01,36.61,body-care,Velvet Body Butter,False
O22970,C102357,2024-06-08,42.08,supplements,Daily Greens,False
O22972,C102357,2025-01-03,54.78,supplements,Omega Blend,False
O22971,C102357,2025-06-24,25.6,supplements,Collagen Peptides,False
O22974,C102358,2026-06-23,39.08,skincare,Renew Serum,False
O22978,C102358,2026-06-23,55.45,skincare,Glow SPF 40,False
O22975,C102358,2026-06-28,46.73,skincare,Glow SPF 40,False
O22976,C102358,2026-06-30,54.71,skincare,Clarity Cleanser,False
O22973,C102358,2026-07-01,46.63,haircare,Silk Repair Mask,False
O22977,C102358,2026-07-11,44.2,skincare,Dew Cream,False
O22982,C102359,2025-08-28,29.4,haircare,Silk Repair Mask,False
O22979,C102359,2025-08-30,57.33,skincare,Renew Serum,False
O22983,C102359,2025-11-03,19.1,body-care,Sugar Scrub,False
O22981,C102359,2025-12-15,103.01,bundles,Full Routine Bundle,False
O22980,C102359,2026-01-08,28.5,body-care,Hand Repair,False
O22984,C102360,2025-11-02,55.55,supplements,Collagen Peptides,False
O22989,C102361,2025-06-18,81.08,bundles,Full Routine Bundle,False
O22986,C102361,2025-06-30,32.25,skincare,Dew Cream,False
O22987,C102361,2025-07-08,30.21,skincare,Renew Serum,False
O22988,C102361,2025-07-26,42.92,skincare,Glow SPF 40,False
O22985,C102361,2025-08-11,28.78,skincare,Glow SPF 40,False
O22990,C102361,2025-09-16,56.19,haircare,Root Boost Drops,False
O22991,C102362,2025-08-19,48.35,haircare,Silk Repair Mask,False
O22992,C102362,2025-09-03,46.78,supplements,Daily Greens,False
O22994,C102363,2024-11-18,50.79,supplements,Daily Greens,False
O22993,C102363,2024-11-22,32.47,skincare,Clarity Cleanser,False
O22997,C102363,2025-01-05,54.06,skincare,Renew Serum,False
O22996,C102363,2025-03-29,53.91,skincare,Clarity Cleanser,False
O22995,C102363,2025-04-30,48.59,skincare,Glow SPF 40,False
O22998,C102363,2025-07-25,26.24,haircare,Silk Repair Mask,False
O23002,C102364,2024-12-31,36.64,haircare,Silk Repair Mask,False
O23004,C102364,2025-01-04,36.2,haircare,Root Boost Drops,False
O23003,C102364,2025-01-21,43.69,skincare,Clarity Cleanser,False
O23006,C102364,2025-05-12,24.51,wellness-tea,Focus Blend,False
O23005,C102364,2025-05-21,30.03,haircare,Silk Repair Mask,False
O23001,C102364,2025-07-02,35.03,body-care,Sugar Scrub,False
O22999,C102364,2025-07-08,23.83,haircare,Silk Repair Mask,False
O23000,C102364,2025-07-11,21.73,haircare,Silk Repair Mask,False
O23007,C102364,2025-09-13,56.98,haircare,Root Boost Drops,False
O23009,C102365,2024-09-28,32.68,body-care,Sugar Scrub,False
O23011,C102365,2024-11-30,24.46,body-care,Sugar Scrub,False
O23010,C102365,2025-01-24,110.19,bundles,Gift Set,False
O23012,C102365,2025-02-02,54.85,supplements,Daily Greens,False
O23008,C102365,2025-03-29,60.81,bundles,Starter Ritual Kit,False
O23017,C102366,2025-03-24,41.35,wellness-tea,Detox Blend,False
O23015,C102366,2025-04-08,83.23,bundles,Gift Set,False
O23018,C102366,2025-05-13,74.09,bundles,Gift Set,False
O23013,C102366,2025-06-04,97.78,bundles,Starter Ritual Kit,False
O23016,C102366,2025-08-27,119.83,bundles,Starter Ritual Kit,False
